Dist Code,Year,State Code,State,District,DISTRICT MALE FIELD LABOUR (Rs per Day),DISTRICT FEMALE FIELD LABOUR (Rs per Day),STATE MALE AVERAGE FIELD LABOUR (Rs per Day),STATE FEMALE AVERAGE FIELD LABOUR (Rs per Day)
89,2001,11,Tamil Nadu,Thanjavur,69.29,52.47,66.14,52.47
89,2002,11,Tamil Nadu,Thanjavur,96.46,67.37,69.48,67.37
89,2003,11,Tamil Nadu,Thanjavur,66.75,45.93,65.98,45.93
89,2004,11,Tamil Nadu,Thanjavur,64.7,41.25,67.55,41.25
89,2005,11,Tamil Nadu,Thanjavur,76.61,58.24,75.82,58.24
89,2006,11,Tamil Nadu,Thanjavur,79.8,57.08,82.19,57.08
89,2007,11,Tamil Nadu,Thanjavur,93.78,55.21,97.1,55.21
89,2008,11,Tamil Nadu,Thanjavur,130.5,70.31,120.93,70.31
89,2009,11,Tamil Nadu,Thanjavur,158.91,75.91,129.55,75.91
89,2012,11,Tamil Nadu,Thanjavur,257,-1,245.4,-1
89,2013,11,Tamil Nadu,Thanjavur,300.4,-1,253.21,-1
89,2014,11,Tamil Nadu,Thanjavur,466.67,-1,303,-1
89,2015,11,Tamil Nadu,Thanjavur,450,-1,334.5,-1
90,2000,11,Tamil Nadu,Madurai,54.54,37.29,64.19,37.29
90,2001,11,Tamil Nadu,Madurai,58.73,30.67,66.14,30.67
90,2002,11,Tamil Nadu,Madurai,62.36,31.34,69.48,31.34
90,2003,11,Tamil Nadu,Madurai,64.55,30.82,65.98,30.82
90,2004,11,Tamil Nadu,Madurai,61.75,31.21,67.55,31.21
90,2005,11,Tamil Nadu,Madurai,68.93,35.38,75.82,35.38
90,2006,11,Tamil Nadu,Madurai,74.75,52.26,82.19,52.26
90,2007,11,Tamil Nadu,Madurai,90.55,38.26,97.1,38.26
90,2008,11,Tamil Nadu,Madurai,133.49,53.75,120.93,53.75
90,2009,11,Tamil Nadu,Madurai,117.84,65.67,129.55,65.67
90,2012,11,Tamil Nadu,Madurai,425,-1,245.4,-1
90,2013,11,Tamil Nadu,Madurai,-1,-1,253.21,-1
90,2014,11,Tamil Nadu,Madurai,303,-1,303,-1
90,2015,11,Tamil Nadu,Madurai,346,-1,334.5,-1
90,2017,11,Tamil Nadu,Madurai,346,-1,346,-1
91,2000,11,Tamil Nadu,Ramananthapuram,49.62,34.54,64.19,34.54
91,2001,11,Tamil Nadu,Ramananthapuram,59.51,39.98,66.14,39.98
91,2002,11,Tamil Nadu,Ramananthapuram,66.1,43.62,69.48,43.62
91,2003,11,Tamil Nadu,Ramananthapuram,55.9,49.6,65.98,49.6
91,2004,11,Tamil Nadu,Ramananthapuram,66.39,47.34,67.55,47.34
91,2005,11,Tamil Nadu,Ramananthapuram,72.08,47.6,75.82,47.6
91,2006,11,Tamil Nadu,Ramananthapuram,79.75,60.63,82.19,60.63
91,2007,11,Tamil Nadu,Ramananthapuram,96.71,59.33,97.1,59.33
91,2008,11,Tamil Nadu,Ramananthapuram,117.57,76.84,120.93,76.84
91,2009,11,Tamil Nadu,Ramananthapuram,151.27,93.8,129.55,93.8
91,2012,11,Tamil Nadu,Ramananthapuram,-1,-1,245.4,-1
91,2013,11,Tamil Nadu,Ramananthapuram,-1,-1,253.21,-1
91,2014,11,Tamil Nadu,Ramananthapuram,-1,-1,303,-1
91,2015,11,Tamil Nadu,Ramananthapuram,-1,-1,334.5,-1
92,2000,11,Tamil Nadu,Thirunelveli,89.25,53.17,64.19,53.17
92,2001,11,Tamil Nadu,Thirunelveli,91.47,51.15,66.14,51.15
92,2002,11,Tamil Nadu,Thirunelveli,93.58,39.8,69.48,39.8
92,2003,11,Tamil Nadu,Thirunelveli,98.9,44.87,65.98,44.87
92,2004,11,Tamil Nadu,Thirunelveli,82.57,44.58,67.55,44.58
92,2005,11,Tamil Nadu,Thirunelveli,92.71,64.64,75.82,64.64
92,2006,11,Tamil Nadu,Thirunelveli,98.77,62.6,82.19,62.6
92,2007,11,Tamil Nadu,Thirunelveli,124.83,66.11,97.1,66.11
92,2008,11,Tamil Nadu,Thirunelveli,158.63,90.44,120.93,90.44
92,2009,11,Tamil Nadu,Thirunelveli,129.96,70.24,129.55,70.24
92,2012,11,Tamil Nadu,Thirunelveli,540,-1,245.4,-1
92,2013,11,Tamil Nadu,Thirunelveli,-1,-1,253.21,-1
92,2014,11,Tamil Nadu,Thirunelveli,556,-1,303,-1
92,2015,11,Tamil Nadu,Thirunelveli,-1,-1,334.5,-1
93,2000,11,Tamil Nadu,The Nilgiris,67.61,48.17,64.19,48.17
93,2001,11,Tamil Nadu,The Nilgiris,65,46.41,66.14,46.41
93,2002,11,Tamil Nadu,The Nilgiris,110.32,95.4,69.48,95.4
93,2003,11,Tamil Nadu,The Nilgiris,59.46,43.32,65.98,43.32
93,2004,11,Tamil Nadu,The Nilgiris,66.61,38.31,67.55,38.31
93,2005,11,Tamil Nadu,The Nilgiris,70.04,54.37,75.82,54.37
93,2006,11,Tamil Nadu,The Nilgiris,75,48,82.19,48
93,2007,11,Tamil Nadu,The Nilgiris,73.33,44.45,97.1,44.45
93,2008,11,Tamil Nadu,The Nilgiris,93.96,49.58,120.93,49.58
93,2009,11,Tamil Nadu,The Nilgiris,114.68,65.37,129.55,65.37
93,2012,11,Tamil Nadu,The Nilgiris,-1,-1,245.4,-1
93,2013,11,Tamil Nadu,The Nilgiris,-1,-1,253.21,-1
93,2014,11,Tamil Nadu,The Nilgiris,-1,-1,303,-1
93,2015,11,Tamil Nadu,The Nilgiris,-1,-1,334.5,-1
93,2017,11,Tamil Nadu,The Nilgiris,391.29,-1,346,-1
94,2000,11,Tamil Nadu,Kanyakumari,96.61,90.56,64.19,90.56
94,2001,11,Tamil Nadu,Kanyakumari,113.93,94.49,66.14,94.49
94,2002,11,Tamil Nadu,Kanyakumari,62.37,40.56,69.48,40.56
94,2003,11,Tamil Nadu,Kanyakumari,140.39,101.11,65.98,101.11
94,2004,11,Tamil Nadu,Kanyakumari,126.2,104.62,67.55,104.62
94,2005,11,Tamil Nadu,Kanyakumari,131.56,100.3,75.82,100.3
94,2006,11,Tamil Nadu,Kanyakumari,135.63,110.95,82.19,110.95
94,2007,11,Tamil Nadu,Kanyakumari,250.89,106.42,97.1,106.42
94,2008,11,Tamil Nadu,Kanyakumari,299.37,250.5,120.93,250.5
94,2009,11,Tamil Nadu,Kanyakumari,305.46,200.52,129.55,200.52
94,2012,11,Tamil Nadu,Kanyakumari,550,-1,245.4,-1
94,2013,11,Tamil Nadu,Kanyakumari,-1,-1,253.21,-1
94,2014,11,Tamil Nadu,Kanyakumari,700,-1,303,-1
94,2015,11,Tamil Nadu,Kanyakumari,-1,-1,334.5,-1
96,2000,7,Maharashtra,Thane,46.25,35.94,51.25,35.94
96,2001,7,Maharashtra,Thane,51.23,42.56,53.61,42.56
96,2002,7,Maharashtra,Thane,-1,-1,-1,-1
96,2003,7,Maharashtra,Thane,75,75,57.35,75
96,2004,7,Maharashtra,Thane,75,75,51.52,75
96,2005,7,Maharashtra,Thane,-1,-1,53,-1
96,2006,7,Maharashtra,Thane,-1,-1,54.17,-1
96,2007,7,Maharashtra,Thane,-1,-1,66,-1
96,2008,7,Maharashtra,Thane,-1,-1,-1,-1
96,2009,7,Maharashtra,Thane,-1,-1,-1,-1
97,2000,7,Maharashtra,Raigad,51.46,39.58,51.25,39.58
97,2001,7,Maharashtra,Raigad,53.6,42.17,53.61,42.17
97,2002,7,Maharashtra,Raigad,-1,-1,-1,-1
97,2003,7,Maharashtra,Raigad,-1,-1,57.35,-1
97,2004,7,Maharashtra,Raigad,-1,-1,51.52,-1
97,2005,7,Maharashtra,Raigad,-1,-1,53,-1
97,2006,7,Maharashtra,Raigad,-1,-1,54.17,-1
97,2007,7,Maharashtra,Raigad,-1,-1,66,-1
97,2008,7,Maharashtra,Raigad,-1,-1,-1,-1
97,2009,7,Maharashtra,Raigad,-1,-1,-1,-1
98,2000,7,Maharashtra,Ratnagiri,56.77,42.07,51.25,42.07
98,2001,7,Maharashtra,Ratnagiri,57.42,44.23,53.61,44.23
98,2002,7,Maharashtra,Ratnagiri,-1,-1,-1,-1
98,2003,7,Maharashtra,Ratnagiri,-1,-1,57.35,-1
98,2004,7,Maharashtra,Ratnagiri,-1,-1,51.52,-1
98,2005,7,Maharashtra,Ratnagiri,-1,-1,53,-1
98,2006,7,Maharashtra,Ratnagiri,-1,-1,54.17,-1
98,2007,7,Maharashtra,Ratnagiri,-1,-1,66,-1
98,2008,7,Maharashtra,Ratnagiri,-1,-1,-1,-1
98,2009,7,Maharashtra,Ratnagiri,-1,-1,-1,-1
99,2000,7,Maharashtra,Nasik,50.74,41.12,51.25,41.12
99,2001,7,Maharashtra,Nasik,53.23,45.75,53.61,45.75
99,2002,7,Maharashtra,Nasik,-1,-1,-1,-1
99,2003,7,Maharashtra,Nasik,-1,-1,57.35,-1
99,2004,7,Maharashtra,Nasik,-1,-1,51.52,-1
99,2005,7,Maharashtra,Nasik,-1,-1,53,-1
99,2006,7,Maharashtra,Nasik,-1,-1,54.17,-1
99,2007,7,Maharashtra,Nasik,-1,-1,66,-1
99,2008,7,Maharashtra,Nasik,-1,-1,-1,-1
99,2009,7,Maharashtra,Nasik,-1,-1,-1,-1
100,2000,7,Maharashtra,Dhule,40.07,32.24,51.25,32.24
100,2001,7,Maharashtra,Dhule,43.69,38.63,53.61,38.63
100,2002,7,Maharashtra,Dhule,-1,-1,-1,-1
100,2003,7,Maharashtra,Dhule,-1,-1,57.35,-1
100,2004,7,Maharashtra,Dhule,-1,-1,51.52,-1
100,2005,7,Maharashtra,Dhule,-1,-1,53,-1
100,2006,7,Maharashtra,Dhule,-1,-1,54.17,-1
100,2007,7,Maharashtra,Dhule,-1,-1,66,-1
100,2008,7,Maharashtra,Dhule,-1,-1,-1,-1
100,2009,7,Maharashtra,Dhule,-1,-1,-1,-1
101,2000,7,Maharashtra,Jalgaon,61.87,46.6,51.25,46.6
101,2001,7,Maharashtra,Jalgaon,63.23,50.67,53.61,50.67
101,2002,7,Maharashtra,Jalgaon,-1,-1,-1,-1
101,2003,7,Maharashtra,Jalgaon,-1,-1,57.35,-1
101,2004,7,Maharashtra,Jalgaon,-1,-1,51.52,-1
101,2005,7,Maharashtra,Jalgaon,-1,-1,53,-1
101,2006,7,Maharashtra,Jalgaon,-1,-1,54.17,-1
101,2007,7,Maharashtra,Jalgaon,-1,-1,66,-1
101,2008,7,Maharashtra,Jalgaon,-1,-1,-1,-1
101,2009,7,Maharashtra,Jalgaon,-1,-1,-1,-1
101,2017,7,Maharashtra,Jalgaon,300,150,261,150
102,2000,7,Maharashtra,Ahmednagar,52.97,41.6,51.25,41.6
102,2001,7,Maharashtra,Ahmednagar,55.33,45.25,53.61,45.25
102,2002,7,Maharashtra,Ahmednagar,-1,-1,-1,-1
102,2003,7,Maharashtra,Ahmednagar,30,20,57.35,20
102,2004,7,Maharashtra,Ahmednagar,60,40,51.52,40
102,2005,7,Maharashtra,Ahmednagar,60,40,53,40
102,2006,7,Maharashtra,Ahmednagar,-1,-1,54.17,-1
102,2007,7,Maharashtra,Ahmednagar,-1,-1,66,-1
102,2008,7,Maharashtra,Ahmednagar,-1,-1,-1,-1
102,2009,7,Maharashtra,Ahmednagar,-1,-1,-1,-1
103,2000,7,Maharashtra,Pune,59.63,43.2,51.25,43.2
103,2001,7,Maharashtra,Pune,60.92,46.88,53.61,46.88
103,2002,7,Maharashtra,Pune,-1,-1,-1,-1
103,2003,7,Maharashtra,Pune,-1,-1,57.35,-1
103,2004,7,Maharashtra,Pune,-1,-1,51.52,-1
103,2005,7,Maharashtra,Pune,-1,-1,53,-1
103,2006,7,Maharashtra,Pune,-1,-1,54.17,-1
103,2007,7,Maharashtra,Pune,66,66,66,66
103,2008,7,Maharashtra,Pune,-1,-1,-1,-1
103,2009,7,Maharashtra,Pune,-1,-1,-1,-1
104,2000,7,Maharashtra,Satara,47.14,38.27,51.25,38.27
104,2001,7,Maharashtra,Satara,55.92,45.98,53.61,45.98
104,2002,7,Maharashtra,Satara,-1,-1,-1,-1
104,2003,7,Maharashtra,Satara,45,45,57.35,45
104,2004,7,Maharashtra,Satara,45,45,51.52,45
104,2005,7,Maharashtra,Satara,45,45,53,45
104,2006,7,Maharashtra,Satara,45,45,54.17,45
104,2007,7,Maharashtra,Satara,-1,-1,66,-1
104,2008,7,Maharashtra,Satara,-1,-1,-1,-1
104,2009,7,Maharashtra,Satara,-1,-1,-1,-1
105,2000,7,Maharashtra,Sangli,51.55,38.14,51.25,38.14
105,2001,7,Maharashtra,Sangli,57.98,46.92,53.61,46.92
105,2002,7,Maharashtra,Sangli,-1,-1,-1,-1
105,2003,7,Maharashtra,Sangli,-1,-1,57.35,-1
105,2004,7,Maharashtra,Sangli,-1,-1,51.52,-1
105,2005,7,Maharashtra,Sangli,-1,-1,53,-1
105,2006,7,Maharashtra,Sangli,-1,-1,54.17,-1
105,2007,7,Maharashtra,Sangli,-1,-1,66,-1
105,2008,7,Maharashtra,Sangli,-1,-1,-1,-1
105,2009,7,Maharashtra,Sangli,-1,-1,-1,-1
106,2000,7,Maharashtra,Solapur,56.99,46.08,51.25,46.08
106,2001,7,Maharashtra,Solapur,50.32,42.48,53.61,42.48
106,2002,7,Maharashtra,Solapur,-1,-1,-1,-1
106,2003,7,Maharashtra,Solapur,-1,-1,57.35,-1
106,2004,7,Maharashtra,Solapur,-1,-1,51.52,-1
106,2005,7,Maharashtra,Solapur,-1,-1,53,-1
106,2006,7,Maharashtra,Solapur,-1,-1,54.17,-1
106,2007,7,Maharashtra,Solapur,-1,-1,66,-1
106,2008,7,Maharashtra,Solapur,-1,-1,-1,-1
106,2009,7,Maharashtra,Solapur,-1,-1,-1,-1
107,2000,7,Maharashtra,Kolhapur,57.37,46.09,51.25,46.09
107,2001,7,Maharashtra,Kolhapur,59.04,47.17,53.61,47.17
107,2002,7,Maharashtra,Kolhapur,-1,-1,-1,-1
107,2003,7,Maharashtra,Kolhapur,-1,-1,57.35,-1
107,2004,7,Maharashtra,Kolhapur,-1,-1,51.52,-1
107,2005,7,Maharashtra,Kolhapur,-1,-1,53,-1
107,2006,7,Maharashtra,Kolhapur,-1,-1,54.17,-1
107,2007,7,Maharashtra,Kolhapur,-1,-1,66,-1
107,2008,7,Maharashtra,Kolhapur,-1,-1,-1,-1
107,2009,7,Maharashtra,Kolhapur,-1,-1,-1,-1
108,2000,7,Maharashtra,Aurangabad,42.37,33.92,51.25,33.92
108,2001,7,Maharashtra,Aurangabad,47.17,41.02,53.61,41.02
108,2002,7,Maharashtra,Aurangabad,-1,-1,-1,-1
108,2003,7,Maharashtra,Aurangabad,-1,-1,57.35,-1
108,2004,7,Maharashtra,Aurangabad,-1,-1,51.52,-1
108,2005,7,Maharashtra,Aurangabad,-1,-1,53,-1
108,2006,7,Maharashtra,Aurangabad,-1,-1,54.17,-1
108,2007,7,Maharashtra,Aurangabad,-1,-1,66,-1
108,2008,7,Maharashtra,Aurangabad,-1,-1,-1,-1
108,2009,7,Maharashtra,Aurangabad,-1,-1,-1,-1
109,2000,7,Maharashtra,Parbhani,51.95,45.05,51.25,45.05
109,2001,7,Maharashtra,Parbhani,55.1,43.65,53.61,43.65
109,2002,7,Maharashtra,Parbhani,-1,-1,-1,-1
109,2003,7,Maharashtra,Parbhani,-1,-1,57.35,-1
109,2004,7,Maharashtra,Parbhani,-1,-1,51.52,-1
109,2005,7,Maharashtra,Parbhani,-1,-1,53,-1
109,2006,7,Maharashtra,Parbhani,-1,-1,54.17,-1
109,2007,7,Maharashtra,Parbhani,-1,-1,66,-1
109,2008,7,Maharashtra,Parbhani,-1,-1,-1,-1
109,2009,7,Maharashtra,Parbhani,-1,-1,-1,-1
110,2000,7,Maharashtra,Beed,44.12,37.67,51.25,37.67
110,2001,7,Maharashtra,Beed,52.71,46,53.61,46
110,2002,7,Maharashtra,Beed,-1,-1,-1,-1
110,2003,7,Maharashtra,Beed,-1,-1,57.35,-1
110,2004,7,Maharashtra,Beed,-1,-1,51.52,-1
110,2005,7,Maharashtra,Beed,-1,-1,53,-1
110,2006,7,Maharashtra,Beed,-1,-1,54.17,-1
110,2007,7,Maharashtra,Beed,-1,-1,66,-1
110,2008,7,Maharashtra,Beed,-1,-1,-1,-1
110,2009,7,Maharashtra,Beed,-1,-1,-1,-1
111,2000,7,Maharashtra,Nanded,45.26,36.75,51.25,36.75
111,2001,7,Maharashtra,Nanded,48.69,42.6,53.61,42.6
111,2002,7,Maharashtra,Nanded,-1,-1,-1,-1
111,2003,7,Maharashtra,Nanded,-1,-1,57.35,-1
111,2004,7,Maharashtra,Nanded,-1,-1,51.52,-1
111,2005,7,Maharashtra,Nanded,-1,-1,53,-1
111,2006,7,Maharashtra,Nanded,-1,-1,54.17,-1
111,2007,7,Maharashtra,Nanded,-1,-1,66,-1
111,2008,7,Maharashtra,Nanded,-1,-1,-1,-1
111,2009,7,Maharashtra,Nanded,-1,-1,-1,-1
112,2000,7,Maharashtra,Osmanabad,53.99,39.91,51.25,39.91
112,2001,7,Maharashtra,Osmanabad,48.1,43.04,53.61,43.04
112,2002,7,Maharashtra,Osmanabad,-1,-1,-1,-1
112,2003,7,Maharashtra,Osmanabad,-1,-1,57.35,-1
112,2004,7,Maharashtra,Osmanabad,-1,-1,51.52,-1
112,2005,7,Maharashtra,Osmanabad,-1,-1,53,-1
112,2006,7,Maharashtra,Osmanabad,-1,-1,54.17,-1
112,2007,7,Maharashtra,Osmanabad,-1,-1,66,-1
112,2008,7,Maharashtra,Osmanabad,-1,-1,-1,-1
112,2009,7,Maharashtra,Osmanabad,-1,-1,-1,-1
113,2000,7,Maharashtra,Buldhana,57.35,42.2,51.25,42.2
113,2001,7,Maharashtra,Buldhana,59.65,45.6,53.61,45.6
113,2002,7,Maharashtra,Buldhana,-1,-1,-1,-1
113,2003,7,Maharashtra,Buldhana,-1,-1,57.35,-1
113,2004,7,Maharashtra,Buldhana,-1,-1,51.52,-1
113,2005,7,Maharashtra,Buldhana,-1,-1,53,-1
113,2006,7,Maharashtra,Buldhana,-1,-1,54.17,-1
113,2007,7,Maharashtra,Buldhana,-1,-1,66,-1
113,2008,7,Maharashtra,Buldhana,-1,-1,-1,-1
113,2009,7,Maharashtra,Buldhana,-1,-1,-1,-1
114,2000,7,Maharashtra,Akola,53.15,38.4,51.25,38.4
114,2001,7,Maharashtra,Akola,57.54,45.08,53.61,45.08
114,2002,7,Maharashtra,Akola,-1,-1,-1,-1
114,2003,7,Maharashtra,Akola,-1,-1,57.35,-1
114,2004,7,Maharashtra,Akola,-1,-1,51.52,-1
114,2005,7,Maharashtra,Akola,-1,-1,53,-1
114,2006,7,Maharashtra,Akola,-1,-1,54.17,-1
114,2007,7,Maharashtra,Akola,-1,-1,66,-1
114,2008,7,Maharashtra,Akola,-1,-1,-1,-1
114,2009,7,Maharashtra,Akola,-1,-1,-1,-1
115,2000,7,Maharashtra,Amarawati,65.06,47.35,51.25,47.35
115,2001,7,Maharashtra,Amarawati,66.4,50.48,53.61,50.48
115,2002,7,Maharashtra,Amarawati,-1,-1,-1,-1
115,2003,7,Maharashtra,Amarawati,-1,-1,57.35,-1
115,2004,7,Maharashtra,Amarawati,-1,-1,51.52,-1
115,2005,7,Maharashtra,Amarawati,-1,-1,53,-1
115,2006,7,Maharashtra,Amarawati,-1,-1,54.17,-1
115,2007,7,Maharashtra,Amarawati,-1,-1,66,-1
115,2008,7,Maharashtra,Amarawati,-1,-1,-1,-1
115,2009,7,Maharashtra,Amarawati,-1,-1,-1,-1
116,2000,7,Maharashtra,Yeotmal,56.28,47.45,51.25,47.45
116,2001,7,Maharashtra,Yeotmal,58.29,48.56,53.61,48.56
116,2002,7,Maharashtra,Yeotmal,-1,-1,-1,-1
116,2003,7,Maharashtra,Yeotmal,50,-1,57.35,-1
116,2004,7,Maharashtra,Yeotmal,50,45,51.52,45
116,2005,7,Maharashtra,Yeotmal,55,-1,53,-1
116,2006,7,Maharashtra,Yeotmal,-1,-1,54.17,-1
116,2007,7,Maharashtra,Yeotmal,-1,-1,66,-1
116,2008,7,Maharashtra,Yeotmal,-1,-1,-1,-1
116,2009,7,Maharashtra,Yeotmal,-1,-1,-1,-1
117,2000,7,Maharashtra,Wardha,56.15,39.79,51.25,39.79
117,2001,7,Maharashtra,Wardha,58.56,43.27,53.61,43.27
117,2002,7,Maharashtra,Wardha,-1,-1,-1,-1
117,2003,7,Maharashtra,Wardha,50,40,57.35,40
117,2004,7,Maharashtra,Wardha,60,40,51.52,40
117,2005,7,Maharashtra,Wardha,55,35,53,35
117,2006,7,Maharashtra,Wardha,63.33,50,54.17,50
117,2007,7,Maharashtra,Wardha,-1,-1,66,-1
117,2008,7,Maharashtra,Wardha,-1,-1,-1,-1
117,2009,7,Maharashtra,Wardha,-1,-1,-1,-1
118,2000,7,Maharashtra,Nagpur,57.53,40.77,51.25,40.77
118,2001,7,Maharashtra,Nagpur,59.5,44.35,53.61,44.35
118,2002,7,Maharashtra,Nagpur,-1,-1,-1,-1
118,2003,7,Maharashtra,Nagpur,50,35,57.35,35
118,2004,7,Maharashtra,Nagpur,50,40,51.52,40
118,2005,7,Maharashtra,Nagpur,50,33.75,53,33.75
118,2006,7,Maharashtra,Nagpur,-1,-1,54.17,-1
118,2007,7,Maharashtra,Nagpur,-1,-1,66,-1
118,2008,7,Maharashtra,Nagpur,-1,-1,-1,-1
118,2009,7,Maharashtra,Nagpur,-1,-1,-1,-1
118,2012,7,Maharashtra,Nagpur,175,125,175,125
118,2016,7,Maharashtra,Nagpur,123,87.27,132,87.27
118,2017,7,Maharashtra,Nagpur,145,102.5,261,102.5
119,2000,7,Maharashtra,Bhandara,52.43,39.24,51.25,39.24
119,2001,7,Maharashtra,Bhandara,55.4,41.4,53.61,41.4
119,2002,7,Maharashtra,Bhandara,-1,-1,-1,-1
119,2003,7,Maharashtra,Bhandara,-1,-1,57.35,-1
119,2004,7,Maharashtra,Bhandara,-1,-1,51.52,-1
119,2005,7,Maharashtra,Bhandara,-1,-1,53,-1
119,2006,7,Maharashtra,Bhandara,-1,-1,54.17,-1
119,2007,7,Maharashtra,Bhandara,-1,-1,66,-1
119,2008,7,Maharashtra,Bhandara,-1,-1,-1,-1
119,2009,7,Maharashtra,Bhandara,-1,-1,-1,-1
120,2000,7,Maharashtra,Chandrapur,52.35,38.18,51.25,38.18
120,2001,7,Maharashtra,Chandrapur,53.48,39.92,53.61,39.92
120,2002,7,Maharashtra,Chandrapur,-1,-1,-1,-1
120,2003,7,Maharashtra,Chandrapur,26.67,18.33,57.35,18.33
120,2004,7,Maharashtra,Chandrapur,40,30,51.52,30
120,2005,7,Maharashtra,Chandrapur,-1,-1,53,-1
120,2006,7,Maharashtra,Chandrapur,-1,-1,54.17,-1
120,2007,7,Maharashtra,Chandrapur,-1,-1,66,-1
120,2008,7,Maharashtra,Chandrapur,-1,-1,-1,-1
120,2009,7,Maharashtra,Chandrapur,-1,-1,-1,-1
120,2013,7,Maharashtra,Chandrapur,123,100,119.55,100
120,2014,7,Maharashtra,Chandrapur,183.33,100,152,100
120,2016,7,Maharashtra,Chandrapur,300,150,132,150
120,2017,7,Maharashtra,Chandrapur,300,150,261,150
121,2000,3,Gujarat,Ahmedabad,43.33,-1,-1,-1
121,2001,3,Gujarat,Ahmedabad,53.67,-1,64.8,-1
121,2002,3,Gujarat,Ahmedabad,76,-1,-1,-1
121,2003,3,Gujarat,Ahmedabad,-1,-1,-1,-1
121,2004,3,Gujarat,Ahmedabad,-1,-1,77.9,-1
121,2005,3,Gujarat,Ahmedabad,82.5,60,73.21,60
121,2006,3,Gujarat,Ahmedabad,79.96,57.5,79.43,57.5
121,2007,3,Gujarat,Ahmedabad,91.15,84.43,81.11,84.43
121,2008,3,Gujarat,Ahmedabad,79.68,77.48,94.23,77.48
121,2009,3,Gujarat,Ahmedabad,-1,-1,-1,-1
121,2012,3,Gujarat,Ahmedabad,152.83,-1,147.88,-1
121,2013,3,Gujarat,Ahmedabad,201,-1,161.18,-1
121,2014,3,Gujarat,Ahmedabad,200,-1,185,-1
121,2015,3,Gujarat,Ahmedabad,209.45,-1,175.88,-1
121,2016,3,Gujarat,Ahmedabad,262.27,-1,211,-1
121,2017,3,Gujarat,Ahmedabad,271.67,-1,219,-1
122,2000,3,Gujarat,Amreli,61,-1,-1,-1
122,2001,3,Gujarat,Amreli,65,53.33,64.8,53.33
122,2002,3,Gujarat,Amreli,54,-1,-1,-1
122,2003,3,Gujarat,Amreli,60,60,73.09,60
122,2004,3,Gujarat,Amreli,40,40,77.9,40
122,2005,3,Gujarat,Amreli,95,94.17,73.21,94.17
122,2006,3,Gujarat,Amreli,89.75,82.73,79.43,82.73
122,2007,3,Gujarat,Amreli,76.06,63.77,81.11,63.77
122,2008,3,Gujarat,Amreli,78.75,72.15,94.23,72.15
122,2009,3,Gujarat,Amreli,-1,-1,-1,-1
122,2012,3,Gujarat,Amreli,172.75,-1,147.88,-1
122,2013,3,Gujarat,Amreli,152,-1,161.18,-1
122,2014,3,Gujarat,Amreli,-1,-1,185,-1
122,2015,3,Gujarat,Amreli,-1,-1,175.88,-1
122,2016,3,Gujarat,Amreli,243.75,-1,211,-1
122,2017,3,Gujarat,Amreli,250.42,219,219,219
123,2000,3,Gujarat,Banaskantha,55.33,-1,-1,-1
123,2001,3,Gujarat,Banaskantha,63.67,50,64.8,50
123,2002,3,Gujarat,Banaskantha,72.33,-1,-1,-1
123,2003,3,Gujarat,Banaskantha,58.75,55.63,73.09,55.63
123,2004,3,Gujarat,Banaskantha,120,45,77.9,45
123,2005,3,Gujarat,Banaskantha,83.75,65,73.21,65
123,2006,3,Gujarat,Banaskantha,75.92,57.92,79.43,57.92
123,2007,3,Gujarat,Banaskantha,50.13,50.13,81.11,50.13
123,2008,3,Gujarat,Banaskantha,106,78,104.81,78
123,2009,3,Gujarat,Banaskantha,-1,-1,-1,-1
123,2012,3,Gujarat,Banaskantha,197.42,-1,147.88,-1
123,2013,3,Gujarat,Banaskantha,186,-1,161.18,-1
123,2014,3,Gujarat,Banaskantha,187.67,-1,185,-1
123,2015,3,Gujarat,Banaskantha,191.55,-1,175.88,-1
123,2016,3,Gujarat,Banaskantha,225.75,-1,211,-1
123,2017,3,Gujarat,Banaskantha,222.92,196,219,196
124,2000,3,Gujarat,Bharuch,29.67,-1,-1,-1
124,2001,3,Gujarat,Bharuch,38.33,40,64.8,40
124,2002,3,Gujarat,Bharuch,42.67,-1,-1,-1
124,2003,3,Gujarat,Bharuch,50,50,73.09,50
124,2004,3,Gujarat,Bharuch,50,50,77.9,50
124,2005,3,Gujarat,Bharuch,50,50,73.21,50
124,2006,3,Gujarat,Bharuch,50,50,79.43,50
124,2007,3,Gujarat,Bharuch,90.59,77.89,81.11,77.89
124,2008,3,Gujarat,Bharuch,100.72,93.5,104.81,93.5
124,2009,3,Gujarat,Bharuch,-1,-1,-1,-1
124,2012,3,Gujarat,Bharuch,100,-1,147.88,-1
124,2013,3,Gujarat,Bharuch,100,-1,161.18,-1
124,2014,3,Gujarat,Bharuch,202.73,-1,185,-1
124,2015,3,Gujarat,Bharuch,100,-1,175.88,-1
124,2016,3,Gujarat,Bharuch,150,-1,211,-1
124,2017,3,Gujarat,Bharuch,150,150,219,150
125,2000,3,Gujarat,Vadodara / Baroda,47,-1,-1,-1
125,2001,3,Gujarat,Vadodara / Baroda,44.33,45,64.8,45
125,2002,3,Gujarat,Vadodara / Baroda,43,-1,-1,-1
125,2003,3,Gujarat,Vadodara / Baroda,50,50,73.09,50
125,2004,3,Gujarat,Vadodara / Baroda,50,50,77.9,50
125,2005,3,Gujarat,Vadodara / Baroda,-1,-1,73.21,-1
